lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
IXI302-HH-1883	2969.0	1833.0	6347.0	2233.0	1869.0	7759.0	11450.0	9334.0	2057.0	9678.0	7277.0	4473.0	4628.0	8693.0	2056.0	3220.0	4870.0	2587.0	3896.0	1358.0	9300.0	3077.0	12912.0	9202.0	2142.0	15698.0	21707.0	12971.0	12382.0	10788.0	951.0	2552.0	937.0	7138.0	1096959.0	1590277.89131
IXI303-IOP-0968	2423.0	763.0	6992.0	2028.0	1789.0	9329.0	11962.0	10241.0	2591.0	11038.0	7448.0	4737.0	5469.0	10830.0	1417.0	2953.0	4761.0	2787.0	4246.0	1300.0	8721.0	3006.0	12292.0	8418.0	2276.0	14485.0	21540.0	11131.0	11941.0	10602.0	939.0	2897.0	1168.0	6730.0	1111484.0	1486561.15338
IXI304-Guys-0862	1712.0	1070.0	4468.0	1656.0	1724.0	8418.0	10811.0	9928.0	1846.0	10235.0	6853.0	5207.0	4308.0	10608.0	1640.0	3152.0	3381.0	2240.0	3288.0	1204.0	7696.0	2501.0	10977.0	7608.0	2034.0	12425.0	19159.0	12002.0	9613.0	8973.0	1149.0	2629.0	787.0	5702.0	1002375.0	1377589.47277
IXI305-IOP-0871	1945.0	1121.0	4337.0	1771.0	1703.0	7474.0	8732.0	10154.0	1588.0	8201.0	6230.0	4021.0	5030.0	8476.0	1811.0	2936.0	3811.0	2083.0	2897.0	1193.0	6852.0	1927.0	10085.0	8375.0	1979.0	11811.0	17150.0	11297.0	11136.0	10058.0	965.0	2336.0	1033.0	5609.0	913316.0	1292468.66752
IXI306-IOP-0867	2369.0	2195.0	5836.0	3075.0	1274.0	8627.0	11347.0	9477.0	2484.0	11105.0	6900.0	6960.0	5042.0	9798.0	1653.0	2918.0	4457.0	2378.0	3157.0	2355.0	10042.0	3101.0	12692.0	8741.0	2575.0	14893.0	22408.0	12644.0	11109.0	11843.0	967.0	2082.0	1218.0	6886.0	1096657.0	1420893.47097
IXI307-IOP-0872	2944.0	1626.0	5192.0	2166.0	2012.0	7686.0	11576.0	11002.0	2459.0	10088.0	7440.0	5962.0	5525.0	11879.0	1684.0	3152.0	4557.0	2475.0	4533.0	1453.0	8931.0	2827.0	12171.0	8562.0	2006.0	14754.0	21753.0	11505.0	11486.0	10191.0	691.0	2301.0	1041.0	6518.0	1102701.0	1482406.59147
IXI308-Guys-0884	3514.0	2032.0	7854.0	2995.0	1822.0	10776.0	16176.0	14960.0	3340.0	12315.0	9638.0	5633.0	5894.0	14751.0	1808.0	3319.0	5614.0	2765.0	3909.0	1565.0	11921.0	3372.0	15792.0	12087.0	4475.0	20013.0	26229.0	13904.0	16093.0	16281.0	959.0	2437.0	2003.0	9549.0	1456458.0	1878978.36108
IXI309-IOP-0897	2746.0	2003.0	5949.0	2912.0	1904.0	7794.0	14811.0	10628.0	2732.0	13470.0	8301.0	5188.0	6848.0	10244.0	1761.0	3751.0	5233.0	2970.0	2995.0	1614.0	11247.0	2876.0	16413.0	10321.0	3594.0	18114.0	25933.0	15880.0	14675.0	13095.0	1235.0	1647.0	1414.0	7539.0	1215910.0	1614381.61807
IXI310-IOP-0890	1706.0	1291.0	5684.0	2561.0	1521.0	8181.0	9749.0	10169.0	2533.0	11395.0	6875.0	5528.0	4934.0	9088.0	1600.0	2873.0	4271.0	2209.0	3411.0	1896.0	7464.0	2680.0	10398.0	7399.0	1858.0	14788.0	20821.0	10796.0	10911.0	7832.0	858.0	1906.0	993.0	6011.0	1003164.0	1366110.51441
IXI311-Guys-0885	2173.0	1158.0	5180.0	2569.0	2355.0	9919.0	9190.0	10573.0	2556.0	9487.0	7298.0	5635.0	5105.0	9409.0	1818.0	2982.0	3526.0	2300.0	3371.0	1383.0	8626.0	3009.0	12700.0	8786.0	2363.0	14316.0	20553.0	11371.0	11724.0	9164.0	908.0	3075.0	889.0	6772.0	1107925.0	1625411.72164
IXI312-Guys-0887	1625.0	1092.0	4560.0	3106.0	1947.0	8481.0	7486.0	8086.0	2389.0	11299.0	7430.0	5387.0	4169.0	8031.0	1886.0	2472.0	4517.0	2429.0	3179.0	1562.0	7368.0	2110.0	10630.0	7618.0	2255.0	12599.0	19802.0	10959.0	9646.0	8241.0	901.0	2393.0	996.0	6812.0	996227.0	1380343.71944
IXI313-HH-2241	2642.0	1716.0	7609.0	2515.0	1999.0	9365.0	13386.0	11425.0	2661.0	12198.0	8295.0	5642.0	5505.0	10926.0	1934.0	3427.0	4244.0	2679.0	2650.0	1294.0	9249.0	3213.0	15356.0	9401.0	3002.0	15113.0	22853.0	12095.0	12272.0	12068.0	986.0	2286.0	1087.0	7228.0	1254764.0	1876339.42925
IXI314-IOP-0889	2342.0	1733.0	8837.0	3506.0	1716.0	8541.0	10342.0	11636.0	1833.0	13476.0	7445.0	7019.0	5351.0	11056.0	1567.0	2566.0	4317.0	2471.0	3696.0	2508.0	8193.0	1615.0	13331.0	9131.0	2318.0	16095.0	23932.0	14717.0	11714.0	9491.0	994.0	2098.0	1032.0	6837.0	1299590.0	1794817.09285
IXI315-IOP-0888	2369.0	2129.0	7418.0	2848.0	2162.0	8785.0	10476.0	8863.0	2557.0	12055.0	7544.0	6954.0	5704.0	9280.0	2243.0	3176.0	4904.0	1795.0	3008.0	2430.0	9637.0	3266.0	12189.0	10139.0	2434.0	14251.0	20410.0	14036.0	10902.0	11047.0	1035.0	2447.0	1064.0	6016.0	1140376.0	1589761.64287
IXI316-HH-1862	2732.0	1767.0	7261.0	2743.0	1974.0	8017.0	10161.0	9645.0	2706.0	11677.0	7026.0	6486.0	4689.0	10575.0	2099.0	4085.0	4364.0	2042.0	2713.0	1604.0	9530.0	2924.0	11682.0	8665.0	2664.0	14356.0	21936.0	11750.0	11306.0	11301.0	1174.0	1963.0	1124.0	6735.0	1172193.0	1613745.21946
IXI317-Guys-0896	2789.0	820.0	5085.0	2430.0	2384.0	9046.0	12395.0	11600.0	2255.0	11413.0	7304.0	6188.0	4149.0	10511.0	1820.0	3062.0	3941.0	2392.0	2820.0	1701.0	9779.0	2231.0	12156.0	8189.0	2235.0	13006.0	21129.0	11539.0	11392.0	9112.0	881.0	2628.0	860.0	6679.0	1150597.0	1617362.71595
IXI318-Guys-0895	2474.0	1493.0	7726.0	1985.0	2221.0	10308.0	14652.0	15281.0	2707.0	10859.0	7883.0	5210.0	5559.0	14608.0	2410.0	4166.0	5863.0	1948.0	4015.0	1278.0	10832.0	3267.0	16147.0	9485.0	3108.0	16591.0	25913.0	13123.0	13483.0	14725.0	925.0	2463.0	1207.0	7646.0	1362538.0	1893118.1534
IXI319-Guys-0901	2272.0	1267.0	6664.0	2063.0	2124.0	9378.0	10324.0	9682.0	2356.0	11995.0	7481.0	5240.0	5306.0	10374.0	1524.0	3128.0	4220.0	2153.0	3110.0	1307.0	8791.0	2781.0	12948.0	9252.0	2551.0	13802.0	22974.0	12771.0	11403.0	10072.0	972.0	2466.0	1460.0	6979.0	1134575.0	1590916.20062
IXI320-Guys-0902	2418.0	1428.0	6496.0	2397.0	1541.0	10151.0	11202.0	10307.0	2700.0	11140.0	8246.0	5382.0	5123.0	10206.0	1835.0	3550.0	4858.0	2619.0	2578.0	1660.0	11034.0	2691.0	14661.0	8622.0	2678.0	14022.0	23660.0	12629.0	11003.0	12883.0	1105.0	2681.0	1127.0	6810.0	1054674.0	1461251.51732
IXI321-Guys-0903	2756.0	1228.0	4812.0	2676.0	2153.0	8408.0	12097.0	9506.0	1906.0	10686.0	6975.0	5192.0	4311.0	9732.0	2014.0	2843.0	2875.0	2123.0	2448.0	1530.0	9059.0	2340.0	11864.0	7435.0	2105.0	9939.0	17366.0	9791.0	9627.0	8036.0	748.0	2417.0	1006.0	5406.0	1024644.0	1389728.69731
IXI322-IOP-0891	2960.0	1888.0	6829.0	3093.0	1665.0	8974.0	14380.0	11842.0	3008.0	14765.0	7478.0	6419.0	6092.0	12230.0	1922.0	3354.0	4828.0	2910.0	3548.0	2087.0	11410.0	2505.0	14190.0	10457.0	2938.0	14542.0	21443.0	11567.0	13252.0	9709.0	1041.0	1903.0	1016.0	6869.0	1184816.0	1574128.71896
IXI324-Guys-0922	2675.0	1434.0	5607.0	2703.0	1640.0	9550.0	10633.0	11211.0	2726.0	12376.0	7438.0	5782.0	5627.0	11397.0	1735.0	2753.0	4196.0	2827.0	3328.0	1606.0	8823.0	2580.0	11257.0	7885.0	2872.0	14999.0	19521.0	12208.0	12334.0	12074.0	989.0	2498.0	854.0	6702.0	1192719.0	1745185.65983
IXI325-Guys-0911	2758.0	1750.0	4905.0	2055.0	2263.0	9003.0	13370.0	10219.0	2138.0	11696.0	7069.0	4928.0	4662.0	12800.0	1828.0	3160.0	4111.0	2175.0	3567.0	1246.0	8246.0	2950.0	10421.0	8557.0	2548.0	15470.0	19134.0	13265.0	13890.0	10649.0	1086.0	2559.0	1053.0	6548.0	1100637.0	1441055.97706
IXI326-Guys-0907	2122.0	2035.0	5178.0	3231.0	2426.0	7530.0	10314.0	11881.0	2300.0	13292.0	8084.0	6011.0	5036.0	8645.0	1988.0	3329.0	4032.0	2631.0	3274.0	1993.0	6826.0	3087.0	11155.0	9750.0	2901.0	14263.0	18647.0	12818.0	10492.0	9979.0	791.0	2252.0	846.0	5813.0	1061216.0	1540594.91889
IXI327-HH-1999	2255.0	1715.0	5261.0	2445.0	1654.0	9388.0	11177.0	8809.0	2547.0	11029.0	7206.0	4828.0	4673.0	8612.0	1579.0	2911.0	3504.0	2363.0	3139.0	2003.0	10036.0	2494.0	12377.0	8754.0	1966.0	13008.0	20041.0	9876.0	10796.0	9775.0	850.0	2527.0	1407.0	6142.0	1034656.0	1581245.54554
IXI328-HH-2295	1888.0	1061.0	4459.0	2216.0	1176.0	6091.0	7332.0	7424.0	1879.0	7136.0	5258.0	4728.0	3711.0	7374.0	1491.0	2119.0	2717.0	1553.0	2791.0	1421.0	7783.0	2161.0	9227.0	5909.0	1839.0	9525.0	15244.0	8009.0	8770.0	8419.0	832.0	2392.0	831.0	5326.0	826495.0	1250118.09922
IXI329-HH-1908	1810.0	986.0	4272.0	2492.0	1438.0	6743.0	8712.0	8321.0	1879.0	9314.0	6626.0	6037.0	4523.0	10107.0	1788.0	2761.0	4049.0	2094.0	3294.0	2091.0	7284.0	2159.0	10760.0	7600.0	1889.0	13274.0	19648.0	8893.0	9760.0	8951.0	932.0	2250.0	732.0	5750.0	946998.0	1321393.99583
IXI330-Guys-0881	2409.0	1823.0	6473.0	2900.0	2281.0	10063.0	13067.0	13189.0	3189.0	10784.0	9499.0	6160.0	5513.0	11576.0	1738.0	3276.0	4541.0	2915.0	3959.0	1860.0	11599.0	3097.0	14562.0	11491.0	2923.0	14513.0	22348.0	14917.0	14352.0	12384.0	867.0	2878.0	1462.0	8365.0	1250459.0	1695364.08866
IXI331-IOP-0892	2677.0	1486.0	6116.0	2938.0	1683.0	9336.0	11054.0	10213.0	2830.0	10990.0	6999.0	6443.0	5838.0	10386.0	1945.0	2967.0	3420.0	2359.0	3011.0	1825.0	8447.0	2998.0	12169.0	8271.0	2678.0	13368.0	23292.0	11372.0	10929.0	12530.0	1122.0	2937.0	849.0	6810.0	1129380.0	1478001.90621
IXI332-IOP-1134	2305.0	1159.0	5490.0	2800.0	1992.0	7769.0	10646.0	9390.0	2241.0	9859.0	7286.0	5173.0	4677.0	9432.0	1890.0	2751.0	4209.0	2153.0	3121.0	1538.0	7846.0	2337.0	10820.0	8113.0	1879.0	13349.0	20190.0	13297.0	11584.0	9586.0	758.0	2346.0	818.0	6031.0	1040052.0	1360999.23858
IXI333-IOP-0926	2713.0	2967.0	7609.0	3795.0	1489.0	8677.0	13339.0	11037.0	2849.0	15174.0	7226.0	6383.0	5279.0	11684.0	1803.0	3201.0	4659.0	2832.0	3420.0	1585.0	9241.0	2539.0	13637.0	9295.0	3697.0	18039.0	21730.0	12054.0	13574.0	11260.0	1291.0	2094.0	1140.0	7211.0	1185537.0	1724255.55696
IXI334-HH-1907	2322.0	1086.0	5279.0	2737.0	2059.0	7250.0	12192.0	9188.0	2285.0	9883.0	6403.0	4193.0	3722.0	11241.0	2038.0	3215.0	3663.0	1882.0	2817.0	1729.0	7745.0	2480.0	10343.0	7806.0	2053.0	13151.0	21048.0	11506.0	9615.0	9801.0	863.0	3318.0	826.0	6550.0	1038697.0	1420248.4952
IXI335-HH-1906	1837.0	3033.0	7852.0	3419.0	1784.0	10606.0	12816.0	12526.0	3097.0	12586.0	7631.0	5728.0	5743.0	11921.0	1792.0	3392.0	5480.0	2040.0	4302.0	2032.0	9429.0	3308.0	14139.0	11190.0	3200.0	17576.0	23108.0	13165.0	12283.0	11366.0	1178.0	3161.0	1057.0	7818.0	1190606.0	1747471.52123
IXI336-Guys-0904	2467.0	1358.0	8077.0	5927.0	2873.0	9022.0	9515.0	13922.0	2839.0	14029.0	9029.0	7590.0	5262.0	11636.0	3371.0	3402.0	4798.0	2772.0	4229.0	3787.0	10698.0	2694.0	16528.0	9771.0	2889.0	17254.0	24701.0	14761.0	12623.0	13059.0	982.0	3168.0	1377.0	7674.0	1311635.0	1930998.74765
IXI337-IOP-0929	1807.0	1720.0	6614.0	3706.0	1880.0	8096.0	13732.0	7924.0	2525.0	10425.0	7298.0	6895.0	5443.0	9340.0	2148.0	3402.0	3987.0	2495.0	3028.0	2467.0	9233.0	3185.0	12906.0	9430.0	2561.0	13720.0	22028.0	14187.0	10612.0	10188.0	883.0	1791.0	1043.0	6687.0	1097249.0	1478747.11424
IXI338-HH-1971	2169.0	1117.0	5845.0	2251.0	1671.0	7675.0	9042.0	8473.0	1821.0	9726.0	6847.0	4241.0	3640.0	8404.0	1669.0	3322.0	3124.0	2329.0	2449.0	1207.0	7238.0	2236.0	11517.0	7899.0	2468.0	9956.0	19474.0	9847.0	11813.0	9901.0	815.0	2272.0	1092.0	6024.0	934528.0	1297218.55741
IXI340-IOP-0915	2339.0	2098.0	7729.0	3254.0	1822.0	10997.0	12526.0	11311.0	2812.0	13768.0	8845.0	7479.0	5869.0	12818.0	2008.0	3228.0	5193.0	2882.0	4222.0	2390.0	10343.0	2660.0	13048.0	11402.0	3015.0	19795.0	26179.0	14489.0	16017.0	11048.0	1388.0	1942.0	1448.0	7530.0	1307896.0	1775887.46315
IXI341-Guys-0906	3349.0	1622.0	5936.0	2476.0	2032.0	9414.0	10250.0	9718.0	2891.0	11323.0	6992.0	4938.0	4939.0	10579.0	1891.0	2862.0	4281.0	1835.0	2408.0	1586.0	7465.0	2887.0	11159.0	9135.0	3226.0	14407.0	18227.0	13489.0	13653.0	12808.0	674.0	2788.0	825.0	7209.0	1192596.0	1766112.15417
IXI342-Guys-0909	3712.0	1593.0	6426.0	2652.0	2494.0	9369.0	12694.0	10157.0	2436.0	13065.0	8617.0	6272.0	5242.0	10524.0	1952.0	3531.0	4147.0	2878.0	3234.0	1923.0	10568.0	2857.0	14180.0	9678.0	2313.0	15442.0	21883.0	12728.0	13177.0	10469.0	809.0	2411.0	1217.0	7306.0	1276644.0	1810776.90223
IXI344-Guys-0905	2132.0	1537.0	4833.0	2774.0	1756.0	8430.0	8932.0	9118.0	2252.0	9980.0	6862.0	5882.0	4563.0	9736.0	1783.0	3023.0	3403.0	2135.0	2638.0	2171.0	9122.0	2631.0	12289.0	8329.0	1491.0	13008.0	17207.0	11324.0	11713.0	10299.0	848.0	2483.0	1050.0	5966.0	999700.0	1405015.07864
IXI345-IOP-0928	2177.0	1834.0	6682.0	3299.0	2496.0	10286.0	9729.0	12077.0	2140.0	12774.0	7496.0	5439.0	6680.0	9471.0	2043.0	3215.0	4124.0	2666.0	3258.0	1630.0	9053.0	2771.0	13642.0	8945.0	1941.0	14886.0	21914.0	12457.0	13676.0	12464.0	1130.0	2759.0	1353.0	6971.0	1145076.0	1584293.54156
IXI347-IOP-0927	2132.0	1039.0	4277.0	2238.0	2114.0	9005.0	12522.0	9035.0	2997.0	12157.0	7616.0	4378.0	5225.0	9224.0	1911.0	2899.0	4456.0	3238.0	3633.0	1287.0	8752.0	2282.0	10425.0	9781.0	2278.0	15874.0	23067.0	16022.0	12618.0	12255.0	992.0	1577.0	1611.0	7309.0	1147455.0	1545424.87974
IXI348-Guys-0910	1759.0	1637.0	5659.0	1866.0	2343.0	10147.0	6701.0	10906.0	2012.0	7396.0	7691.0	4465.0	4307.0	7288.0	1818.0	2784.0	4627.0	2174.0	3007.0	1229.0	8557.0	2324.0	12292.0	7420.0	2413.0	12681.0	21292.0	7211.0	9684.0	10232.0	821.0	2421.0	1148.0	5962.0	1031478.0	1201228.81409
IXI350-Guys-0908	2932.0	1411.0	6413.0	2447.0	2625.0	10879.0	14996.0	11496.0	2823.0	11953.0	7753.0	6281.0	5360.0	11804.0	2270.0	3518.0	3648.0	2408.0	2974.0	1733.0	9639.0	3198.0	13587.0	9258.0	2261.0	15268.0	22692.0	14607.0	12554.0	11198.0	982.0	2594.0	1148.0	6902.0	1266317.0	1845208.33658
IXI351-Guys-0914	1979.0	1394.0	4531.0	2591.0	1854.0	8305.0	10391.0	8801.0	2233.0	10847.0	7095.0	3991.0	4910.0	9515.0	1799.0	2866.0	4583.0	2264.0	2500.0	1447.0	8679.0	2966.0	10860.0	8083.0	1932.0	13783.0	19536.0	12640.0	10241.0	10626.0	880.0	2190.0	964.0	6388.0	1026909.0	1334029.07931
IXI353-HH-1996	2019.0	1421.0	4558.0	2175.0	1497.0	8169.0	10507.0	7801.0	1817.0	9342.0	5926.0	4598.0	4695.0	9026.0	1949.0	2954.0	3622.0	1865.0	2523.0	1407.0	7988.0	2343.0	11606.0	8064.0	1855.0	10946.0	18043.0	9463.0	10625.0	9209.0	1018.0	2004.0	989.0	6375.0	945055.0	1294140.70019
IXI354-HH-2024	1681.0	1664.0	5849.0	2573.0	1459.0	8411.0	9474.0	11257.0	2192.0	9562.0	7086.0	4671.0	4424.0	10446.0	1654.0	3073.0	4517.0	2185.0	3635.0	1578.0	8593.0	2238.0	12884.0	7484.0	2322.0	13542.0	22295.0	11305.0	12370.0	10524.0	809.0	2368.0	800.0	6949.0	1098027.0	1530228.48288
IXI356-HH-2049	2201.0	1470.0	5974.0	1737.0	1843.0	5979.0	11219.0	9747.0	1772.0	8424.0	6717.0	3999.0	4362.0	8800.0	1439.0	3306.0	4791.0	2003.0	3181.0	1379.0	6718.0	2240.0	11465.0	8339.0	1528.0	14549.0	20426.0	12707.0	11267.0	10085.0	830.0	2113.0	909.0	5671.0	974139.0	1259805.43866
IXI357-HH-2076	2232.0	1442.0	5194.0	2747.0	2056.0	8973.0	10466.0	9885.0	2166.0	9742.0	6321.0	5135.0	4280.0	9525.0	2580.0	3333.0	3832.0	1825.0	3397.0	1779.0	8410.0	2418.0	12394.0	9229.0	2181.0	11917.0	21217.0	12183.0	11426.0	10613.0	814.0	2957.0	1198.0	6323.0	1034317.0	1479822.38185
IXI358-Guys-0919	2120.0	1447.0	5697.0	3097.0	1608.0	9172.0	10139.0	9722.0	2147.0	12528.0	7834.0	5752.0	4684.0	9541.0	1532.0	3227.0	4016.0	2183.0	3515.0	1720.0	8687.0	2714.0	10847.0	8265.0	1881.0	14784.0	19764.0	10946.0	9999.0	8333.0	727.0	2121.0	975.0	6022.0	1073923.0	1480255.87667
IXI359-Guys-0918	2045.0	1172.0	5878.0	2447.0	1954.0	8406.0	11342.0	9315.0	1921.0	9943.0	6806.0	4307.0	4332.0	9057.0	1499.0	3609.0	3453.0	2275.0	3723.0	1401.0	7991.0	2477.0	12218.0	8751.0	1460.0	13162.0	19562.0	13266.0	10456.0	8111.0	931.0	2659.0	1065.0	6120.0	1058350.0	1476406.09105
IXI360-Guys-0912	2407.0	2436.0	6446.0	2491.0	2158.0	7954.0	10618.0	10400.0	2608.0	11055.0	7686.0	6532.0	4572.0	10886.0	2033.0	2966.0	4691.0	2388.0	2912.0	1442.0	6914.0	3119.0	9310.0	9080.0	2935.0	15036.0	21083.0	11229.0	12602.0	9463.0	859.0	2197.0	1028.0	6690.0	1123567.0	1531491.03202
IXI361-Guys-0913	2595.0	1714.0	5486.0	2389.0	1660.0	9382.0	11798.0	11379.0	2687.0	10147.0	7779.0	6046.0	5757.0	11083.0	2408.0	3387.0	3807.0	2328.0	3147.0	1638.0	9062.0	2999.0	12377.0	9026.0	2762.0	14706.0	23083.0	13657.0	13527.0	14000.0	909.0	2986.0	974.0	6939.0	1260417.0	1613245.79412
IXI362-HH-2051	2238.0	2324.0	5935.0	2711.0	1414.0	7131.0	9466.0	9425.0	2699.0	12059.0	6153.0	5594.0	4273.0	9899.0	1823.0	2884.0	4384.0	1884.0	3286.0	1994.0	8210.0	3093.0	11431.0	8912.0	2526.0	14512.0	19858.0	12102.0	13097.0	11597.0	860.0	2626.0	1426.0	6779.0	1077683.0	1454424.36104
IXI363-HH-2050	1994.0	1498.0	5164.0	2083.0	1583.0	6153.0	9652.0	7683.0	2010.0	9723.0	6526.0	4519.0	4230.0	9051.0	1695.0	2983.0	4164.0	2146.0	2562.0	1137.0	6935.0	2838.0	10586.0	7709.0	2045.0	11620.0	19707.0	10322.0	12170.0	10284.0	758.0	2485.0	838.0	5912.0	961297.0	1407561.3942
IXI364-Guys-0920	1892.0	1916.0	5444.0	2660.0	2206.0	8813.0	9971.0	8738.0	2091.0	10615.0	6581.0	4648.0	4057.0	9879.0	1964.0	3406.0	3201.0	2451.0	3191.0	1702.0	8764.0	2824.0	11144.0	8071.0	2385.0	11193.0	19589.0	11031.0	8967.0	8825.0	920.0	2387.0	795.0	6122.0	1009194.0	1401826.26085
IXI365-Guys-0923	1736.0	1976.0	5675.0	2598.0	1620.0	8883.0	12052.0	11637.0	2730.0	10723.0	6428.0	4657.0	4639.0	10682.0	1405.0	3363.0	4455.0	1922.0	3622.0	1594.0	9576.0	2403.0	12325.0	8931.0	2523.0	12097.0	21153.0	11957.0	10664.0	9398.0	948.0	2424.0	1109.0	7335.0	1053776.0	1516479.97537
IXI367-Guys-0917	2182.0	1787.0	5554.0	3080.0	1914.0	9424.0	13171.0	11067.0	2540.0	12083.0	7810.0	6650.0	5942.0	11542.0	2480.0	3362.0	4159.0	2496.0	3730.0	1724.0	10344.0	3041.0	12544.0	11651.0	2678.0	12844.0	22906.0	13627.0	12176.0	11809.0	892.0	2603.0	1053.0	6619.0	1214461.0	1638873.16549
IXI368-Guys-0916	2107.0	1737.0	7231.0	2530.0	1880.0	7802.0	12021.0	9957.0	2299.0	8869.0	7197.0	5992.0	4707.0	9849.0	1846.0	2884.0	3837.0	2089.0	3083.0	1582.0	8236.0	2749.0	11292.0	8978.0	2803.0	13344.0	20853.0	13627.0	10493.0	12011.0	876.0	2279.0	1159.0	6435.0	1095797.0	1470634.33643
IXI369-Guys-0924	2202.0	1003.0	6502.0	3075.0	2002.0	6954.0	8904.0	8759.0	2214.0	9765.0	6755.0	6790.0	4730.0	7661.0	2093.0	3015.0	3995.0	2391.0	2887.0	2606.0	8798.0	2427.0	12836.0	7788.0	1817.0	14002.0	20962.0	12686.0	12324.0	11739.0	861.0	2598.0	1403.0	6173.0	1088693.0	1507438.17536
IXI370-Guys-0921	1766.0	1463.0	5166.0	2472.0	2083.0	6794.0	6693.0	8228.0	2687.0	8729.0	6541.0	6490.0	4319.0	7830.0	2269.0	2266.0	4315.0	2081.0	3646.0	1931.0	7283.0	2617.0	11119.0	7887.0	2564.0	12815.0	19022.0	12435.0	10605.0	11851.0	824.0	2479.0	953.0	6161.0	1068909.0	1590296.30733
IXI371-IOP-0970	2366.0	1738.0	4500.0	2321.0	1362.0	6569.0	9686.0	7941.0	2243.0	9640.0	6650.0	5300.0	4425.0	8674.0	1603.0	2355.0	3543.0	2289.0	3243.0	1809.0	6837.0	2686.0	10028.0	8212.0	2233.0	12201.0	18686.0	10342.0	8820.0	7759.0	936.0	1907.0	736.0	5483.0	942464.0	1355307.12607
IXI372-IOP-0971	2892.0	1596.0	6541.0	3677.0	1736.0	12254.0	13656.0	12367.0	1717.0	15273.0	8519.0	4800.0	6439.0	11803.0	1966.0	3498.0	5598.0	3082.0	4936.0	2007.0	8074.0	2672.0	11979.0	10472.0	3276.0	17655.0	26402.0	12456.0	16760.0	12212.0	1129.0	2361.0	1582.0	8975.0	1341861.0	1695604.55461
IXI373-IOP-0967	1912.0	1077.0	4070.0	2708.0	1285.0	6521.0	9846.0	7872.0	1858.0	10462.0	5030.0	4883.0	3849.0	8570.0	1438.0	2520.0	2499.0	1371.0	2221.0	1367.0	6842.0	1982.0	8524.0	6772.0	1529.0	9709.0	14408.0	9412.0	8059.0	7338.0	663.0	1713.0	761.0	4619.0	853269.0	1098372.91496
IXI375-Guys-0925	1747.0	1243.0	5124.0	2009.0	1732.0	7593.0	11378.0	9396.0	2099.0	9423.0	6572.0	4112.0	4012.0	10036.0	1858.0	2455.0	3717.0	2238.0	3174.0	1317.0	7727.0	2485.0	12253.0	7636.0	2066.0	12018.0	18064.0	10765.0	10210.0	8958.0	839.0	2183.0	795.0	6098.0	904518.0	1256648.74367
IXI376-Guys-0938	1951.0	1864.0	5537.0	1940.0	2028.0	7673.0	9945.0	8879.0	1695.0	9117.0	6000.0	4401.0	4050.0	7663.0	1935.0	2629.0	3397.0	2150.0	3314.0	1212.0	7090.0	2597.0	10339.0	8048.0	2152.0	10925.0	16950.0	10807.0	10411.0	7877.0	759.0	2290.0	973.0	5656.0	995316.0	1442177.01227
IXI377-Guys-0937	2357.0	1415.0	6107.0	1852.0	1926.0	7823.0	11245.0	11040.0	1726.0	9495.0	6466.0	4313.0	3457.0	8877.0	1669.0	2915.0	3226.0	1896.0	2603.0	1348.0	7823.0	2499.0	9824.0	7592.0	2323.0	10900.0	17660.0	10567.0	10562.0	8928.0	788.0	2355.0	770.0	7295.0	1000608.0	1369384.59984
IXI378-IOP-0972	2151.0	1100.0	5534.0	2043.0	1868.0	8284.0	8811.0	8636.0	1929.0	9534.0	6724.0	4874.0	4928.0	8542.0	1319.0	2615.0	4024.0	2246.0	3104.0	1300.0	7210.0	1771.0	10718.0	7116.0	1814.0	14214.0	17043.0	10237.0	10842.0	8637.0	1037.0	2899.0	1083.0	6117.0	998542.0	1360635.71581
IXI379-Guys-0943	1861.0	1232.0	3962.0	2253.0	2180.0	7552.0	9226.0	8695.0	1755.0	9007.0	5870.0	5227.0	3361.0	7780.0	2030.0	2438.0	3161.0	1880.0	2889.0	1400.0	6599.0	1958.0	9738.0	7131.0	1806.0	10057.0	15030.0	9303.0	8713.0	7132.0	691.0	2504.0	617.0	4973.0	869089.0	1223299.48564
